Title,PublishedAt,FullContent,URL
This Man Was So Fed Up Trying to Get His Tesla Fixed That He Ended Up Doing It Himself,2018-08-28T10:33:09Z,"Greg Furstenwerth thinks of himself as a Tesla fan. But after months of waiting on parts and appointments for his out of warranty Model S, he decided to take repairs into his own hands.

Furstenwerth pre-ordered the Model S, and in 2013 became one of the first people to get the car in the state of Hawaii, he says. He later drove the electric vehicle across the United States before there was a Supercharger network. He did this, he said, to shut down the electric car haters who ceaselessly griped about range anxiety.

""Tesla used to call me,"" he remembers. ""They'd tell me, 'hey we noticed that there's something going wrong with your car.' Or when I had my flat they did their courtesy roadside service. They really took care of me, actually, as an original preorder. But as soon as I exceeded my warranty, the interactions all went away. I was treated like I didn't really own a Tesla.""

As an early Model S owner, Furstenworth is among the first to deal with service needs for this luxury electric car out of warranty. The company recommends all repairs go through its own service centers or authorized providers. But there can be long waits to get an appointment at a Tesla service center or get new replacement parts.

Because he lives on an island outside of Seattle, Furstenwerth getting into a Tesla service center required a long drive. He wouldn't always be guaranteed to have a loaner car to get him back home, either. Tesla did not offer its Tesla Rangers service, a kind of mobile mechanic that comes to an owners' house, where he lived.

So he looked to independents. He found, unfortunately, a dearth of professional mechanics willing and able to work on his Model S.

That's because Tesla doesn't make spare parts, diagnostic tools and even repair manuals readily available. After market parts aren't abundant, either. No major player manufactures these today.

The few who can fix a Model S, and even fewer who can fix a Roadster, are left to buy ""parts cars,"" and salvage parts from used Tesla vehicles. Some reverse engineer and make these parts with 3-D printers.

Furstenwerth, who says he has always been good at figuring out how to fix things himself, learned how to diagnose and fix his Model S by taking it apart and putting it together several times. While he has taken part in some online forums where Tesla owners discuss their issues and fixes, mostly he was on his own, with no car schematics or manuals from Tesla.

He found parts were available from some small suppliers online. But he had to track them down individually. Among his issues were leaking tail lights, failing door handles, a passenger window behind the driver that fell out of place and faulty wiring in his driver's side door.

He says if he had been able to get a timely appointment, he was looking at a minimum of $14,000 in costs. At one point, he even considered destroying the car.

""I was infuriated beyond belief because everyone told me that it was an impossible car to work on"" he said.

They were wrong.

""When I opened it up, I find out that it's the easiest car I've ever worked on. Easiest device I've ever worked on. They built a Lego car. It's like putting together Legos, taking apart Legos. If you can put together Legos you can put together a Tesla Model S.""

Now, Furstenwerth is thinking about how to help other out-of-warranty Model S owners fix their cars on their own, too.

""I want to see Tesla wildly succeed,"" he says. ""I have no problem with them being vertically integrated, and running things the way they do for cars that are in warranty. But if they want to get in the mass market, unless they're gonna run every single service center in every single small town, there's no way it's acceptable to have people for minor issues drive and kill an entire day to go to the service center, just for some free Keurig coffee.""

Since he fixed his Model S, he's put more than 2,000 miles on it, driving it from Seattle to Detroit, Michigan, he says.

This story first appeared on CNBC.com. More from CNBC:",https://www.nbcboston.com/news/business/tesla-owner-frustrated-fixes-model-s/1948535/
Elon Musk says he’s been talking to Saudi Arabia about taking Tesla private,2018-08-13T14:01:14Z,"is transportation editor with 10+ years of experience who covers EVs, public transportation, and aviation. His work has appeared in The New York Daily News and City & State.

After days of speculation and conflicting reports, Elon Musk has broken his silence about his plan to take Tesla private. In a Monday morning blog post, Musk explained that he has been in talks for weeks with managers of Saudi Arabia’s sovereign wealth fund to finance the massive deal, which some estimate could cost as much as $50 billion. But it’s unclear whether Musk’s explanation will mollify federal regulators, who are reportedly looking into whether his statements from last week were misleading.

Musk said that the Saudis first approached him about taking Tesla private in early 2017, but only ramped up those talks in recent days after purchasing almost 5 percent of the company’s stock on the public markets. Musk said he took a meeting with the managing director of the fund on July 31st, where the director expressed regret that the going private talks hadn’t moved forward.

“He strongly expressed his support for funding a going private transaction for Tesla at this time,” Musk wrote. “I understood from him that no other decision makers were needed and that they were eager to proceed.” He added, “I left the July 31st meeting with no question that a deal with the Saudi sovereign fund could be closed, and that it was just a matter of getting the process moving. This is why I referred to ‘funding secured’ in the August 7th announcement.”

“no question that a deal with the Saudi sovereign fund could be closed”

Musk also said, “Obviously, the Saudi sovereign fund has more than enough capital needed to execute on such a transaction.” But the Saudi fund’s solvency isn’t so obvious, according to a report in the Wall Street Journal. The fund is “struggling to find ways to finance its existing commitments,” the Journal reported, and sources cast doubt on the idea that the Saudis would increase their current stake in Tesla.

Last Tuesday, Musk sent shockwaves through the market when he tweeted that he was “considering” taking Tesla private “at $420” and that he has secured the funding to do so. The stock exchange briefly halted trading on Tesla shares as investors waited for more information. In a subsequent email to employees, Musk indicated that the tweet was serious, not just a weed joke. “The reason for doing this is all about creating the environment for Tesla to operate best,” Musk wrote.

Questions swirled about whether Musk was being entirely forthcoming about the massive amount of funding needed to take Tesla private. Frantic efforts to root out the funder (or funders) continued in the days since. The Securities and Exchange Commission reached out to the Tesla CEO for more information about what would be the largest corporate buyout in history. And rumors began circling about the possible involvement of the Saudis.

Photo by Drew Angerer/Getty Images

Those rumors turned out to be well-founded. Musk said that he has stayed in communication with the Saudi’s wealth fund about the deal subsequent to the July 31st meeting and has kept Tesla’s board of directors informed throughout the process. He reiterated his desire to provide a mechanism for current Tesla shareholders to remain shareholders even after the buyout. But Musk emphasized that a privatization deal has yet to be finalized, and everything could still change. After all, this is Elon Musk we’re talking about.

Another critical point to emphasize is that before anyone is asked to decide on going private, full details of the plan will be provided, including the proposed nature and source of the funding to be used. However, it would be premature to do so now. I continue to have discussions with the Saudi fund, and I also am having discussions with a number of other investors, which is something that I always planned to do since I would like for Tesla to continue to have a broad investor base. It is appropriate to complete those discussions before presenting a detailed proposal to an independent board committee.

He claimed that the deal would be financed with equity rather than debt, arguing that Tesla was saddled with enough debt at the moment. He estimated that “approximately two-thirds of shares owned by all current investors would roll over into a private Tesla.” And he dismissed reports that a buyout could cost as much as $70 billion, stating that they “dramatically overstate the actual capital raise needed.” But he did not clarify what the actual number might be.",https://www.theverge.com/2018/8/13/17683104/elon-musk-tesla-private-saudi-arabia-deal
Former Tesla Lead Engineer Doug Field Returns to Apple to Work on Project Titan,2018-08-10T09:05:09Z,"Apple's former VP of Mac hardware engineering Doug Field has returned to the tech giant's ranks after five years working at Tesla, where he oversaw production of the Model 3.

Daring Fireball writer John Gruber broke the news on Thursday after speaking to an Apple spokesperson who confirmed only that Field had returned to the company that he left in 2013.



However Gruber's contacts within Apple informed him that Field will link up with former colleague Bob Mansfield to work on Apple's self-driving car program, Project Titan.

Field began his career at Ford as a development engineer, before moving on to Segway and then to Apple, and his return is already fueling speculation that Apple's self-driving ambitions have been rejuvenated under the leadership of Mansfield.

Rather than solely developing autonomous systems for existing car manufacturers, Apple's rehiring of Field could indicate that the company still retains an interest in building its own vehicles.

When Apple began working on Project Titan in 2014, upwards of 1,000 employees were said to have been working on developing an electric vehicle at a secret location near its Cupertino headquarters.

However, internal strife and leadership issues reportedly caused Apple to transition its focus to an autonomous driving system and pursue partnerships with existing carmakers instead of building a full car. Hundreds of employees were said to have been laid off as a result.

Little is known about the inner workings of Apple's Project Titan group, but court documents filed in July indicate that as many as 5,000 people are authorized at Apple to access information about the project.

Apple has also been significantly ramping up its fleet of vehicles running self-driving sensor equipment. As of May 2018, the company has 62 vehicles out on the road using its autonomous driving software.

Apple is also working on a self-driving shuttle service called ""PAIL"" (an acronym for ""Palo Alto to Infinite Loop""). The shuttle program will transport employees between Apple's office in Silicon Valley.",https://www.macrumors.com/2018/08/10/former-tesla-lead-engineer-returns-to-apple/
Elon Musk calls British diver in Thai cave rescue 'pedo' in baseless attack,2018-07-16T06:36:18Z,"Elon Musk came under fire on Sunday after launching an extraordinary attack on a British diver who helped rescue the boys trapped in a flooded cave in Thailand, baselessly calling him a “pedo” on Twitter and then doubling down.

Twelve boys and their football coach were rescued from the Tham Luang cave complex by an international team and after a week of intense drama.

The chief executive of the tech giant Tesla offered to assist the rescue mission by providing a submarine. The request was turned down. Musk lashed out on Sunday, saying he would make a video proving that his “mini-sub” would have been successful and adding: “Sorry pedo guy, you really did ask for it.”

The accusation, presented without evidence or context, was directed at Vern Unsworth, a British cave explorer who recently said Musk’s attempt to help the rescue effort was a “PR stunt”. No evidence has emerged to substantiate Musk’s claim of pedophilia.

“It just had absolutely no chance of working,” Unsworth said in a widely shared interview. “He had no conception of what the cave passage was like. The submarine, I believe, was about 5ft 6in long, rigid, so it wouldn’t have gone round corners or round any obstacles.”

0:36 Elon Musk posts footage of 'mini-sub' made to assist Thai cave rescue

Musk visited the cave system himself. Unsworth said the billionaire “was asked to leave very quickly”. He also told CNN Musk could “stick his submarine where it hurts”.

View image in fullscreen A screen grab of a tweet sent by Elon Musk and subsequently deleted. Photograph: Screen grab/Twitter

On Sunday, when a Twitter user pointed out that Musk was “calling the guy who found the children a pedo”, the billionaire responded: “Bet ya a signed dollar it’s true.”

Intense criticism followed. Some Twitter users pointed out how “dangerous” and irresponsible it was to make such a serious allegation and to broadcast a potentially libelous insult to his 22 million followers.

Spokesmen for Musk and Tesla did not immediately respond to requests for comment. Later on Sunday, Musk deleted the “pedo” tweet and its follow-up.

Unsworth could not immediately be reached.

Some users reported Musk’s comments to Twitter, one saying he “shouldn’t be allowed to use Twitter to unleash [his] followers on people like this”.

Musk has repeatedly come under fire for his behavior on Twitter and for Tesla’s PR strategy, under which it aggressively attacks critics and journalists. James Anderson, a partner at Baillie Gifford, Tesla’s fourth-largest shareholder, said in a recent Bloomberg interview the company needed a period of “peace and execution”, adding: “It would be good to just concentrate on the core task.”

Asked about the “pedo” tweet, Anderson told the Guardian in an email: “I intend to convey my – predictable I trust – feelings to the company tomorrow.” He declined to elaborate.

Musk had pledged to be less combative on social media, saying earlier this week: “I have made the mistaken assumption – and I will attempt to be better at this – of thinking that because somebody is on Twitter and is attacking me that it is open season. That is my mistake. I will correct it.”



The billionaire attracted controversy for his approach to the Thai rescue after Narongsak Osatanakorn, head of the joint command center, said the mini-submarine would not have been practical.



Musk responded by saying Osatanakorn was “not the subject matter expert” and that he had been “inaccurately described as rescue chief” and should have been labeled the “former Thai provincial governor”. Osatanakorn stepped down as Chiang Rai governor during the rescue, but was still acting as commander.

Musk’s Sunday tweets came in response to a New York Times opinion piece entitled “What Elon Musk Should Learn From the Thailand Cave Rescue”. The Tesla CEO appears to be committed to proving his design would have worked. He wrote: “We will make [a video] of the mini-sub/pod going all the way to Cave 5 no problemo.”

He also responded to one critic who had called the submarine idea “absurd” a week earlier, writing: “Stay tuned jackass.” That tweet too was deleted.",https://www.theguardian.com/technology/2018/jul/15/elon-musk-british-diver-thai-cave-rescue-pedo-twitter
Electric vehicles mean first responders have to deal with battery fires,2018-07-03T16:30:31Z,"Last week, federal investigators reported that the battery of a Tesla Model S reignited twice after the car’s fiery crash in May. This isn’t the first time an electric vehicle battery has caught fire again after being put out. Why does this happen — and how are first responders being trained to deal with new risks from EV batteries?

The lithium-ion batteries in electric vehicles are basically the same as the ones in your phone, says Joshua Lamb, a principal investigator at Sandia National Laboratories’ Battery Abuse Testing Laboratory. There’s just more of them. Unfortunately, li-ion batteries are prone to exploding anyway when they get overheated or when the wrong charger or current is used.

“There’s always a risk when you’re talking about any kind of stored energy,” says Lamb. But that doesn’t mean EVs are inherently more dangerous; after all, there are plenty of gasoline car fires, too. “We just have 100 years of trial and error with gasoline fires that we don’t have with modern electric vehicles,” he adds. “The main issue is that we don’t necessarily have the same comfort level with the different failure modes.”

With batteries, even once you put the fire out, there’s stored energy inside

So what do first responders need to do differently when they encounter an EV fire?

The first step is identify the vehicle — not only that it’s an electric vehicle, but also the model so they know where the battery is and how to shut down the vehicle, says Michael Gorin. Gorin is program manager of emerging technologies at the National Fire Protection Association, a nonprofit that works with firefighters and first responders. Many EVs run silently, so there’s a risk that a firefighter won’t realize the vehicle is still on and will try to help the driver while they’re still in the car. Or the first responder who is unaware might get shocked by the voltage.

Reignition like the Tesla case is a problem, too. “With a gasoline fire, once you put the fire out, you take away the fuel,” says Lamb. “But with batteries, even once you put the fire out, there’s stored energy inside. You can have significant damage to a system without it being entirely discharged.” The undamaged cells of the battery can still get hot and discharge stored energy. Then, says Marca Doeff, a battery expert at Lawrence Berkeley National Laboratory, all you need is oxygen from the air and heat — maybe hidden smoldering embers, maybe from the battery’s own voltage — to reignite.

It takes at least 2,600 gallons of water to put out a battery fire, according to Gorin, and handling the battery or moving it can make it more prone to reigniting. (This is why the Tesla first responders guides suggest letting the batteries burn out.)

Accidents happen with even the most careful engineering

In truth, we still don’t have the data yet on the dangers of EVs versus regular cars. There’s a vehicle fire on a US roadway about every three minutes, Gorin says, but we don’t know how many of those are electric. But since the technology is so new, each accident merits a lot more attention and scrutiny. For what it’s worth, Tesla claims that — based on reports from their 300,000 vehicles on the road — its EV is 10 times less likely to catch fire than a gas car.

Of course, EV batteries are already engineered to protect against common causes of fire. Tesla’s batteries, for example, consist of cells divided into separate modules. These modules are each separated by a firewall to limit the risk of fire spreading, according to a company spokesperson. Plenty of researchers are trying to develop safer batteries with less flammable materials, Lamb says. But these chemical formulations don’t store as much energy, so they’re less likely to be commercialized. And accidents happen with even the most careful engineering.

For the past nine years, NFPA has run an EV safety training program for emergency responders and created guides for responding to fires in a vehicle that uses an alternative source of fuel, meaning electric cars, natural gas cars, and hybrids. They’ve worked with the US Department of Energy, the Federal Emergency Management Agency, and other groups to travel around the country and train fire responders in person. Gorin estimates that, of the one million firefighters in the US, they’ve trained about 250,000. (A spokesperson for Tesla confirmed that its batteries comply with NFPA standards, and added that first responders can reach out to the company via a hotline.)",https://www.theverge.com/2018/7/3/17530646/tesla-battery-fire-electric-vehicles-transportation-science
Elon Musk and Grimes have broken up after 3 years together. Here's where their relationship began and everything that's happened since.,2019-12-28T05:01:43Z,"SpaceX and Tesla CEO Elon Musk and the musician Grimes started dating in 2018.

Since then, they've broken up and reunited a few times. Now, they appear to just be co-parents.

Here's a timeline of their relationship, including a move to Texas and the birth of three kids.

Billionaire and Tesla CEO Elon Musk has been divorced three times, dated celebrities, and has 10 known children. Musk and Canadian musician Grimes have three children together. Here's a look at their relationship.

Claire Boucher, better known by her stage name Grimes, is a Canadian singer and producer. She's also an outspoken advocate for female artists and their treatment by the press and music industry. She's released multiple albums to critical acclaim, and her breakout album, ""Visions,"" won the Juno Award for Electronic Album of the Year.

Grimes and Musk, the CEO of Tesla and SpaceX, met over Twitter. Musk was planning to make a joke about artificial intelligence and discovered she had beaten him to the punch via the Rococo Basilisk character from her ""Flesh Without Blood"" music video.

In May 2018, shortly before the annual Costume Institute Gala at the Metropolitan Museum of Art, it was reported the pair had been ""quietly dating"" for a few weeks, the couple planned to attend the Met Gala together.

They had been tweeting at each other for a few months, starting around the same time Musk and actress Amber Heard broke up.

Grimes and Musk did end up attending the Met Gala together, which was their first official appearance as a couple. Musk later said he loves Grimes for her ""wild fae artistic creativity and hyper intense work ethic.""

Claire Boucher, left, and Elon Musk attend The Metropolitan Museum of Art's Costume Institute benefit gala. Charles Sykes/AP

News of their relationship spurred an outpouring of memes by their legions of loyal fans online, who were caught by surprise by the unexpected pairing. Someone even made a Google Chrome extension that replaced all instances of ""Elon Musk"" on a webpage with ""Grimes' Boyfriend.""

Early on in their relationship, Grimes took to Twitter several times to defend Musk and Tesla. In since-deleted tweets, Grimes said Musk has never tried to stop Tesla workers from unionizing and claimed she encouraged a union vote among Tesla employees.

Grimes also began attending official events with Musk, like the Hyperloop Pod Competition in July 2018. She and Musk, along with his five sons, made an unscheduled appearance at the event.

That same month, after it was revealed that Musk had made donations to Republican political committees, Grimes defended his choice, calling it ""the price of doing business."" After her tweets began to receive some backlash, she added that ""there is no world in which i'm ok w republican donations.""

That August, Musk sent this now infamous tweet: ""Am considering taking Tesla private at $420. Funding secured."" He later admitted he picked the $420 share price as a joke to amuse Grimes, according to the SEC.

Musk and Tesla eventually settled with the SEC over the tweet, agreeing to pay $20 million apiece. Musk also agreed to step down as chairman of Tesla's board and appoint a committee to oversee his communications.

Rapper Azealia Banks claimed to be at Musk's house in Los Angeles during that weekend while he was ""scrounging for investors"" following his tweet. She compared the situation to something out of the movie ""Get Out.""

Later that summer, Musk and Grimes unfollowed each other on Instagram, and Musk unfollowed Grimes on Twitter, which caused some to speculate that their relationship was on the rocks.

But by October, it appeared that they had reconnected: they were spotted at a pumpkin patch in Los Angeles with Musk's five sons. Musk also re-followed Grimes on Twitter.

A few months later, in January 2019, Grimes tweeted that she was ""randomly"" in China at the same time as Musk was opening Tesla's new factory in Shanghai. The two were filmed eating a meal together in Beijing.

In November 2019, hologram Grimes may have made an appearance at the unveiling of Tesla's highly anticipated Cybertruck — the ""cybergirl"" hologram who unveiled the truck sported a seemingly identical leg tattoo to the one Grimes has. Many speculated the hologram was actually Grimes, although it was never confirmed.

Tesla

A few weeks later, the couple was spotted cruising around Los Angeles in the Cybertruck, stopping to grab dinner at high-end Japanese restaurant Nobu.

When Grimes performed at the 2019 Game Awards in December, Musk was in the audience, even giving her a standing ovation.

Cyberpunk 2077/YouTube; IGN/YouTube

The couple stopped by the annual Kardashian-Jenner family Christmas Eve party that December, posing for a photo with Kim Kardashian, Kanye West, and rappers Travis Scott, Quavo, and Saweetie.

Related stories

Christmas Eve 🎄 A post shared by Kim Kardashian West (@kimkardashian) on Dec 27, 2019 at 9:01pm PST Dec 27, 2019 at 9:01pm PST

Then, in January, Grimes dropped a bombshell: she posted a nude photo to her Instagram and Twitter accounts that showed her pregnant with a fetus Photoshopped on her belly. The post didn't include a caption, but in a comment on the post, Grimes appeared to imply that she was, in fact, pregnant.

Grimes later confirmed that she was expecting a baby. She said in February 2020 that the internet had already guessed some of the names she was considering for her child.

During a livestream on Twitch in February to promote her new album, ""Miss Anthropocene,"" Grimes revealed the baby's due date was May 4. Days before Grimes' due date, Musk acknowledged the pregnancy on Twitter.

On the evening of May 4, Musk announced on Twitter that the baby was born, saying ""Mom & baby all good."" In follow-up tweets, Musk wrote that the couple had a baby boy. One Twitter user asked Musk the name of their child, to which he responded, ""X Æ A-12 Musk.""

The couple later amended the baby's name to ""X Æ A-Xii"" due to California naming laws, but they appear to call him, simply, ""X.""

In late 2020, Musk announced that he had moved to Texas over a spat with the state of California over coronavirus lockdowns. The couple was spotted hanging out in Austin, and Grimes also confirmed that she had moved to the Texas capital.

In March 2021, Musk posted a rare family photo of him, Grimes, and baby X with the caption ""Starbase, Texas,"" a reference to the city he hopes to create around SpaceX's launch facilities.

When Musk hosted ""Saturday Night Live"" in May of 2021, Grimes made a cameo, appearing as Princess Peach in a Super Mario-themed sketch.

Will Heath/NBC/NBCU Photo Bank via Getty Images

But the move to Texas appeared to put a strain on Musk and Grimes' relationship. In September 2021, Musk said he and Grimes were ""semi-separated"" but still loved each other and were on great terms.

""It's mostly that my work at SpaceX and Tesla requires me to be primarily in Texas or traveling overseas, and her work is primarily in LA,"" he said at the time.

He added that Grimes is ""staying with me now and Baby X is in the adjacent room."" Soon after, Grimes posted a video on TikTok of her trying to get X to say ""mama"" — Musk's voice was audible in the background.

In March 2022, Grimes revealed a major secret: she and Musk had had another child together via surrogate, a baby girl named Exa Dark Sideræl Musk, called Y for short. The baby's existence was discovered by a Vanity Fair reporter who visited Grimes at home and heard a baby crying upstairs.

""I would probably refer to him as my boyfriend, but we're very fluid,"" Grimes said of dating Musk. ""We live in separate houses. We're best friends. We see each other all the time.""

She also said she planned to have one or two more children with Musk. But after the interview was published, Grimes said she and Musk had already broken up again.

Since then, Grimes reportedly dated whistle-blower Chelsea Manning, while Musk was spotted with Australian actress Natasha Bassett. And in July, Business Insider reported that Musk had secretly fathered twins with Shivon Zilis, one of his top executives at Neuralink, born weeks before his daughter with Grimes.

In March 2023, Grimes said she changed her daughter's name with Elon Musk to a symbol but that the government won't officially acknowledge it.

In September 2023, a new biography of Elon Musk confirmed that he had a previously unreported third child with Grimes. The child is named Techno Mechanicus, per the biography.",https://markets.businessinsider.com/news/stocks/elon-musk-girlfriend-grimes-relationship-photos-2018-8
"Tesla’s holiday software update includes voice-to-text, and a song making kit",2019-12-25T16:30:00Z,"Tesla has started rolling out a massive holiday update that was previously teased by CEO Elon Musk last week, including a “Full Self-Driving sneak preview.” It also includes long-awaited features like reading text messages aloud, a “camping mode,” and more.

The “full self-driving” sneak preview is mainly an improvement on the driving visualizations that appear in-car. The new visualization can now “display additional objects that include stoplights, stop signs, and select road markings.” The update notes, however, that stop signs and stoplight visualizations “are not a substitute for an attentive driver and will not stop the car.” Here’s the visualization in action:

One of the biggest feature updates allows driver to listen to and send messages via Tesla’s built-in voice commands. What seems like a basic ability for any modern car was previously unavailable. Tesla doesn’t use other third-party services like Apple Carplay or Android Auto, according to Tesla news site Electrek, but customers have requested the feature for years.

Tesla’s update notes specify customers can “now read and respond to text messages using your right scroll wheel button.” When drivers receive a new text message, all they have to do is “press the right scroll wheel button to have your text message read out loud and press again to respond by speaking out loud.” Customers will also be able to view messages via the “Cards” section on the touchscreen. The feature won’t work with group texts, and notifications on phones must be enabled.

Another long requested feature, going back to the Model S launch in 2012, is the release of Camp Mode. The update will allow customers who want to use their vehicles for camping situations to “maintain airflow, temperature, interior lighting, as well as play music, and power devices when Camp Mode is enabled.” Although Tesla issued a software update in 2017 that allowed for climate control features to run for an extended length of time, this new update marks the first official Camp Mode. Its arrival comes just one month after Musk revealed Tesla’s new vehicle, the Cybertruck. A camper configuration will be available to purchase, making the mode somewhat essential.

Of course, a Tesla update wouldn’t be complete without a few fun additions. There are a couple of new games available to play on the center console, but the more exciting addition is TRAX. TRAX is a digital audio workstation, similar to Apple’s Garage Band that’s available on MacBook and Mac devices. Once in park, customers have the ability to mess around and make their own songs on the fly. Here’s YouTuber Oliver “Ov” Ryan playing the theme song to Nickelodeon’s Rugrats:",https://www.theverge.com/2019/12/25/21037218/teslas-holiday-update-fsd-voice-to-text-camp-mode-trax-music-making-kit
Elon Musk explains why Tesla’s Cybertruck windows smashed during presentation,2019-11-25T11:00:44Z,"is a senior reporter who has covered AI, robotics, and more for eight years at The Verge.

The unveiling of Tesla’s Cybertruck last week was full of surprises, but none more shocking than the moment when lead designer Franz von Holzhausen smashed two of the vehicle’s “armor glass” windows onstage with a metal ball. It certainly wasn’t the result CEO Elon Musk was expecting, who could be heard muttering “oh my fucking god” under his breath before being forced to complete his presentation in front of the fractured panes.

But Musk says he knows what went wrong, and explained things on Twitter. Right before the metal ball test, von Holzhausen smacked the door with a sledgehammer on stage to prove its durability (and unlike the glass, it was fine), and Musk says this impact “cracked base of glass,” which is why the windows subsequently smashed when hit by the ball.

The moment the first window of the Cybertruck was smashed.

This seems plausible, especially as Musk also shared a slow motion video of von Holzhausen performing the same exact test before the event, with the ball bouncing harmlessly off the window. The combined impacts likely weakened the glass, setting the stage for the eventual smash. (Though why the back window broke as well isn’t clear: the passenger door didn’t get whomped by the sledgehammer.)

At any rate, the smashed glass was just one moment in an event which gave viewers plenty to talk about without the on-stage mishaps. The divisive design and impressive specs of the Cybertruck have caught the world’s attention, and since the unveiling Musk has been drip-feeding bits of information on Twitter to keep people engaged.

Solar panels on the roof that charge the car as it drives? We’re doing it, says Musk. A new matte black finish? “Sure,” he says. The Tesla CEO even suggested a second, “smaller” version of the Cybertruck would make sense in the “long term.”",https://www.theverge.com/2019/11/25/20981489/tesla-cybertruck-glass-window-fail-elon-musk-explanation
Tesla made an ATV to complement its futuristic Cybertruck,2019-11-22T04:39:48Z,"is transportation editor with 10+ years of experience who covers EVs, public transportation, and aviation. His work has appeared in The New York Daily News and City & State.

At the Tesla Cybertruck event in Los Angeles on Thursday, Elon Musk said three words most of the tech world is familiar with: “One more thing.” That turned out to be an electric all-terrain vehicle. The ATV can charge from the bed of the Cybertruck, naturally.

The Tesla ATV’s aesthetic is still very much in the Blade Runner motif that Musk touted in the run-up to the event. We’ll have more details about the ATV as we get them from Tesla, so stay tuned.

Update November 22nd, 3:56PM ET: Over 12 hours after the event, Tesla has yet to release any specs related to the ATV. But we do have a few more details.

First, the ATV is called the Tesla Cyberquad. Second, Musk tweeted earlier today that it will be first be made available as an option with the Cybertruck. So that means it won’t be sold as a stand-alone vehicle — at least not initially. The CEO also confirmed that the ATV will be a two-seater.",https://www.theverge.com/2019/11/21/20977300/tesla-atv-electric-features-range-price-release-date-announcement-elon-musk-all-terrain
Tesla Cybertruck: Elon Musk announces electric pickup truck,2019-11-22T04:21:47Z,"Tesla CEO Elon Musk just unveiled the company’s first electric pickup truck, also known as Cybertruck, at an event in Los Angeles, California. The truck will come in three versions with 250 miles, 300 miles, and 500 miles of range, respectively. And it will start at $39,900, Musk said. The truck won’t be rolling off the assembly line until late 2021, but preorders can be made at tesla.com/cybertruck.

Always a showman, Musk put the truck through its paces in an effort to demonstrate its ruggedness. He had Franz von Holzhausen, Tesla’s chief of design, hit the door of the truck with a sledgehammer several times, claimed it was practically bulletproof, and showed the truck winning a tug-of-war with a Ford F150 and a drag race with a Porsche 911.

However, when he tried to show how shatterproof the “armored” glass was, things went awry. A metal ball thrown by von Holzhausen shattered both the truck’s windows. “We’ll fix it in post,” a sheepish Musk quipped.

Previous Next















1 / 9

There are three versions of the truck available:

Single motor rear-wheel drive with 250 miles of range, 7,500-pound towing capacity, and 0–60 mph capabilities in under 6.5 seconds, for $39,900

Dual motor all-wheel drive with 300 miles of range, 10,000-pound towing capacity, and 0–60 mph in under 4.5 seconds for $49,900

Triple motor all-wheel drive with 500 miles of range, 14,000-pound towing capacity, and 0–60 mph in under 2.9 seconds for $69,900 (though this version won’t start production until late 2022)

The truck can seat a total of six adults, Tesla says. The body is made of ultra-hard 30X cold-rolled stainless steel. Musk had von Holzhausen demonstrate the body’s strength by smashing it with the aforementioned sledgehammer. The payload has a 3,500-pound capacity, with 100 cubic feet of storage space. The truck’s vault length is 6.5 feet, and it will have 4-inch suspension in either direction. A 17-inch touchscreen sits in the center of the dashboard, though images of the interior look slightly unfinished. (Is that dashboard made of Formica?)

Musk has spent the better part of a decade poking at the idea of a Tesla pickup truck. He tweeted in 2012 that he “[w]ould love to make a Tesla supertruck” with “crazy torque” and “dynamic air suspension.” By 2013, he told Business Insider that the company was actually planning to make one. The pickup was even featured in his second “master plan” for Tesla, which he published in 2016.

Musk continued to toy with the idea in public, saying in April 2017 that a reveal event would happen in “18 to 24 months.” In 2018 he said the truck had taken on a “futuristic-like cyberpunk, Blade Runner” design, and that he didn’t even care much if people didn’t like it. He’s since said the pickup truck is his favorite project out of all the ones Tesla’s working on.

While the pickup truck has obviously been a pet project for Musk, it could also be a great opportunity for Tesla’s business. Not only are pickup sales on the rise in the US, but trucks command high average selling prices and high profit margins.

“Pickup truck buyers spend a lot on their trucks,” says Tyson Jominy, vice president of data and analytics consulting at JD Power. “A $50,000 pickup truck is a very common occurrence now. People are willing to spend on this segment to haul their toys, to support a lifestyle.”

Tesla’s business could arguably use the bump. While the company squeaked out a $143 million profit in the past quarter, it only did so after including $164 million worth of regulatory credits and money that it’s banked from customers who’ve paid for the yet-to-be-released “full self-driving” version of Autopilot.

That said, a lot will happen between now and when the truck starts shipping. Not only will Tesla soon start producing Model 3s in China for that market, making it less of a burden to sell cars there, but the company is also releasing the Model Y crossover at the end of 2020.

One of the only segments rivaling the growth of pickup trucks over the last few years is the SUV segment (and especially the small SUV segment). If things go according to plan for Tesla, the company’s business will already be in better shape by the time the Cybertruck ships, meaning whatever profit it can reap from the pickup will be gravy.

Tesla has led the charge into long-range electric vehicles, and there’s currently no mass-market electric pickup truck available for sale. But the landscape will change by the time the truck ships. Ford has an all-electric F-150 on the way, General Motors confirmed it will put an electric pickup on the market in 2021, and EV startup Rivian — which is now backed by both Ford and Amazon — is scheduled to release its electric pickup in late 2020.",https://www.theverge.com/2019/11/21/20975475/tesla-cybertruck-announcement-musk-electric-truck-pickup-features-range-price-release-date
