date,stock_price,year,optimism,anxiety,sadness,surprise,neutral,anger_disgust
2013-06-01,13.855098724365234,2013,6.833333333333333,3.3333333333333335,2.8333333333333335,4.5,6.833333333333333,1.1666666666666667
2013-07-01,12.579391479492188,2013,6.833333333333333,3.3333333333333335,2.8333333333333335,4.5,6.833333333333333,1.1666666666666667
2013-08-01,14.038307189941406,2013,6.833333333333333,3.3333333333333335,2.8333333333333335,4.5,6.833333333333333,1.1666666666666667
2013-09-01,15.118075370788574,2013,6.833333333333333,3.3333333333333335,2.8333333333333335,4.5,6.833333333333333,1.1666666666666667
2013-10-01,15.098892211914062,2013,6.833333333333333,3.3333333333333335,2.8333333333333335,4.5,6.833333333333333,1.1666666666666667
2013-11-01,16.091238021850586,2013,6.833333333333333,3.3333333333333335,2.8333333333333335,4.5,6.833333333333333,1.1666666666666667
2013-12-01,17.156232833862305,2013,6.833333333333333,3.3333333333333335,2.8333333333333335,4.5,6.833333333333333,1.1666666666666667
2014-01-01,17.215370178222656,2014,7.5,4.75,2.25,5.0,7.0,2.75
2014-02-01,15.609393119812012,2014,7.5,4.75,2.25,5.0,7.0,2.75
2014-03-01,16.524089813232422,2014,7.5,4.75,2.25,5.0,7.0,2.75
2014-04-01,16.958984375,2014,7.5,4.75,2.25,5.0,7.0,2.75
2014-05-01,18.51915740966797,2014,7.5,4.75,2.25,5.0,7.0,2.75
2014-06-01,19.79286766052246,2014,7.5,4.75,2.25,5.0,7.0,2.75
2014-07-01,20.611162185668945,2014,7.5,4.75,2.25,5.0,7.0,2.75
2014-08-01,21.186389923095703,2014,7.5,4.75,2.25,5.0,7.0,2.75
2014-09-01,22.879844665527344,2014,7.5,4.75,2.25,5.0,7.0,2.75
2014-10-01,21.967315673828125,2014,7.5,4.75,2.25,5.0,7.0,2.75
2014-11-01,24.23093605041504,2014,7.5,4.75,2.25,5.0,7.0,2.75
2014-12-01,25.597293853759766,2014,7.5,4.75,2.25,5.0,7.0,2.75
2015-01-01,24.320432662963867,2015,4.0,7.0,6.0,3.0,7.0,7.0
2015-02-01,26.38921356201172,2015,4.0,7.0,6.0,3.0,7.0,7.0
2015-03-01,28.829370498657227,2015,4.0,7.0,6.0,3.0,7.0,7.0
2015-04-01,27.74846649169922,2015,4.0,7.0,6.0,3.0,7.0,7.0
2015-05-01,28.7981014251709,2015,4.0,7.0,6.0,3.0,7.0,7.0
2015-06-01,29.27497100830078,2015,4.0,7.0,6.0,3.0,7.0,7.0
2015-07-01,28.391380310058594,2015,4.0,7.0,6.0,3.0,7.0,7.0
2015-08-01,26.56142234802246,2015,4.0,7.0,6.0,3.0,7.0,7.0
2015-09-01,24.266691207885742,2015,4.0,7.0,6.0,3.0,7.0,7.0
2015-10-01,24.68570899963379,2015,4.0,7.0,6.0,3.0,7.0,7.0
2015-11-01,27.298898696899414,2015,4.0,7.0,6.0,3.0,7.0,7.0
2015-12-01,26.546993255615234,2015,4.0,7.0,6.0,3.0,7.0,7.0
2016-01-01,23.834375381469727,2016,5.0,4.25,2.25,4.0,7.0,3.0
2016-02-01,21.816312789916992,2016,5.0,4.25,2.25,4.0,7.0,3.0
2016-03-01,22.867313385009766,2016,5.0,4.25,2.25,4.0,7.0,3.0
2016-04-01,25.019161224365234,2016,5.0,4.25,2.25,4.0,7.0,3.0
2016-05-01,21.300060272216797,2016,5.0,4.25,2.25,4.0,7.0,3.0
2016-06-01,22.532821655273438,2016,5.0,4.25,2.25,4.0,7.0,3.0
2016-07-01,21.944664001464844,2016,5.0,4.25,2.25,4.0,7.0,3.0
2016-08-01,24.269811630249023,2016,5.0,4.25,2.25,4.0,7.0,3.0
2016-09-01,24.557737350463867,2016,5.0,4.25,2.25,4.0,7.0,3.0
2016-10-01,25.88997459411621,2016,5.0,4.25,2.25,4.0,7.0,3.0
2016-11-01,25.652978897094727,2016,5.0,4.25,2.25,4.0,7.0,3.0
2016-12-01,25.3221435546875,2016,5.0,4.25,2.25,4.0,7.0,3.0
2017-01-01,26.862430572509766,2017,4.0,6.0,3.0,6.0,5.5,4.0
2017-02-01,29.776473999023438,2017,4.0,6.0,3.0,6.0,5.5,4.0
2017-03-01,32.46990966796875,2017,4.0,6.0,3.0,6.0,5.5,4.0
2017-04-01,33.37809753417969,2017,4.0,6.0,3.0,6.0,5.5,4.0
2017-05-01,34.04704284667969,2017,4.0,6.0,3.0,6.0,5.5,4.0
2017-06-01,35.7269401550293,2017,4.0,6.0,3.0,6.0,5.5,4.0
2017-07-01,33.4692268371582,2017,4.0,6.0,3.0,6.0,5.5,4.0
2017-08-01,34.996910095214844,2017,4.0,6.0,3.0,6.0,5.5,4.0
2017-09-01,38.4124641418457,2017,4.0,6.0,3.0,6.0,5.5,4.0
2017-10-01,36.01475143432617,2017,4.0,6.0,3.0,6.0,5.5,4.0
2017-11-01,39.077449798583984,2017,4.0,6.0,3.0,6.0,5.5,4.0
2017-12-01,40.195499420166016,2017,4.0,6.0,3.0,6.0,5.5,4.0
2018-01-01,40.47984313964844,2018,4.8,4.1,2.8,4.2,6.8,3.5
2018-02-01,39.42707061767578,2018,4.8,4.1,2.8,4.2,6.8,3.5
2018-03-01,41.29138946533203,2018,4.8,4.1,2.8,4.2,6.8,3.5
2018-04-01,39.328285217285156,2018,4.8,4.1,2.8,4.2,6.8,3.5
2018-05-01,39.89927673339844,2018,4.8,4.1,2.8,4.2,6.8,3.5
2018-06-01,45.06038284301758,2018,4.8,4.1,2.8,4.2,6.8,3.5
2018-07-01,44.335567474365234,2018,4.8,4.1,2.8,4.2,6.8,3.5
2018-08-01,47.727413177490234,2018,4.8,4.1,2.8,4.2,6.8,3.5
2018-09-01,54.27918243408203,2018,4.8,4.1,2.8,4.2,6.8,3.5
2018-10-01,54.01771926879883,2018,4.8,4.1,2.8,4.2,6.8,3.5
2018-11-01,52.81977081298828,2018,4.8,4.1,2.8,4.2,6.8,3.5
2018-12-01,44.08338928222656,2018,4.8,4.1,2.8,4.2,6.8,3.5
2019-01-01,37.66718292236328,2019,5.666666666666667,4.666666666666667,2.3333333333333335,4.555555555555555,6.666666666666667,2.6666666666666665
2019-02-01,39.71846008300781,2019,5.666666666666667,4.666666666666667,2.3333333333333335,4.555555555555555,6.666666666666667,2.6666666666666665
2019-03-01,41.91294479370117,2019,5.666666666666667,4.666666666666667,2.3333333333333335,4.555555555555555,6.666666666666667,2.6666666666666665
2019-04-01,45.81032180786133,2019,5.666666666666667,4.666666666666667,2.3333333333333335,4.555555555555555,6.666666666666667,2.6666666666666665
2019-05-01,50.428733825683594,2019,5.666666666666667,4.666666666666667,2.3333333333333335,4.555555555555555,6.666666666666667,2.6666666666666665
2019-06-01,41.67277526855469,2019,5.666666666666667,4.666666666666667,2.3333333333333335,4.555555555555555,6.666666666666667,2.6666666666666665
2019-07-01,48.465946197509766,2019,5.666666666666667,4.666666666666667,2.3333333333333335,4.555555555555555,6.666666666666667,2.6666666666666665
2019-08-01,50.12034606933594,2019,5.666666666666667,4.666666666666667,2.3333333333333335,4.555555555555555,6.666666666666667,2.6666666666666665
2019-09-01,49.65181350708008,2019,5.666666666666667,4.666666666666667,2.3333333333333335,4.555555555555555,6.666666666666667,2.6666666666666665
2019-10-01,54.211483001708984,2019,5.666666666666667,4.666666666666667,2.3333333333333335,4.555555555555555,6.666666666666667,2.6666666666666665
2019-11-01,61.74978256225586,2019,5.666666666666667,4.666666666666667,2.3333333333333335,4.555555555555555,6.666666666666667,2.6666666666666665
2019-12-01,63.95431900024414,2019,5.666666666666667,4.666666666666667,2.3333333333333335,4.555555555555555,6.666666666666667,2.6666666666666665
2020-01-01,72.71607208251953,2020,5.888888888888889,5.0,2.5555555555555554,4.777777777777778,6.111111111111111,2.6666666666666665
2020-02-01,74.72795104980469,2020,5.888888888888889,5.0,2.5555555555555554,4.777777777777778,6.111111111111111,2.6666666666666665
2020-03-01,72.5149154663086,2020,5.888888888888889,5.0,2.5555555555555554,4.777777777777778,6.111111111111111,2.6666666666666665
2020-04-01,58.46380615234375,2020,5.888888888888889,5.0,2.5555555555555554,4.777777777777778,6.111111111111111,2.6666666666666665
2020-05-01,70.15125274658203,2020,5.888888888888889,5.0,2.5555555555555554,4.777777777777778,6.111111111111111,2.6666666666666665
2020-06-01,78.31767272949219,2020,5.888888888888889,5.0,2.5555555555555554,4.777777777777778,6.111111111111111,2.6666666666666665
2020-07-01,88.6010513305664,2020,5.888888888888889,5.0,2.5555555555555554,4.777777777777778,6.111111111111111,2.6666666666666665
2020-08-01,106.03364562988281,2020,5.888888888888889,5.0,2.5555555555555554,4.777777777777778,6.111111111111111,2.6666666666666665
2020-09-01,130.8387451171875,2020,5.888888888888889,5.0,2.5555555555555554,4.777777777777778,6.111111111111111,2.6666666666666665
2020-10-01,113.88179779052734,2020,5.888888888888889,5.0,2.5555555555555554,4.777777777777778,6.111111111111111,2.6666666666666665
2020-11-01,106.06147003173828,2020,5.888888888888889,5.0,2.5555555555555554,4.777777777777778,6.111111111111111,2.6666666666666665
2020-12-01,119.87057495117188,2020,5.888888888888889,5.0,2.5555555555555554,4.777777777777778,6.111111111111111,2.6666666666666665
2021-01-01,126.40522003173828,2021,4.375,6.25,3.0,4.375,6.375,4.125
2021-02-01,131.02540588378906,2021,4.375,6.25,3.0,4.375,6.375,4.125
2021-03-01,125.00936889648438,2021,4.375,6.25,3.0,4.375,6.375,4.125
2021-04-01,120.3235855102539,2021,4.375,6.25,3.0,4.375,6.375,4.125
2021-05-01,129.65602111816406,2021,4.375,6.25,3.0,4.375,6.375,4.125
2021-06-01,121.7822494506836,2021,4.375,6.25,3.0,4.375,6.375,4.125
2021-07-01,134.51116943359375,2021,4.375,6.25,3.0,4.375,6.375,4.125
2021-08-01,142.59539794921875,2021,4.375,6.25,3.0,4.375,6.375,4.125
2021-09-01,149.66880798339844,2021,4.375,6.25,3.0,4.375,6.375,4.125
2021-10-01,139.99249267578125,2021,4.375,6.25,3.0,4.375,6.375,4.125
2021-11-01,146.18496704101562,2021,4.375,6.25,3.0,4.375,6.375,4.125
2021-12-01,161.9364013671875,2021,4.375,6.25,3.0,4.375,6.375,4.125
2022-01-01,178.8799285888672,2022,6.5,3.8,2.3,4.2,7.1,1.8
2022-02-01,171.607177734375,2022,6.5,3.8,2.3,4.2,7.1,1.8
2022-03-01,160.5977783203125,2022,6.5,3.8,2.3,4.2,7.1,1.8
2022-04-01,171.53062438964844,2022,6.5,3.8,2.3,4.2,7.1,1.8
2022-05-01,155.4413299560547,2022,6.5,3.8,2.3,4.2,7.1,1.8
2022-06-01,146.55380249023438,2022,6.5,3.8,2.3,4.2,7.1,1.8
2022-07-01,136.9156036376953,2022,6.5,3.8,2.3,4.2,7.1,1.8
2022-08-01,159.168212890625,2022,6.5,3.8,2.3,4.2,7.1,1.8
2022-09-01,155.88592529296875,2022,6.5,3.8,2.3,4.2,7.1,1.8
2022-10-01,140.57957458496094,2022,6.5,3.8,2.3,4.2,7.1,1.8
2022-11-01,148.67190551757812,2022,6.5,3.8,2.3,4.2,7.1,1.8
2022-12-01,146.60543823242188,2022,6.5,3.8,2.3,4.2,7.1,1.8
2023-01-01,123.63252258300781,2023,6.666666666666667,3.7777777777777777,2.111111111111111,4.111111111111111,6.777777777777778,1.7777777777777777
2023-02-01,143.75852966308594,2023,6.666666666666667,3.7777777777777777,2.111111111111111,4.111111111111111,6.777777777777778,1.7777777777777777
2023-03-01,143.8592071533203,2023,6.666666666666667,3.7777777777777777,2.111111111111111,4.111111111111111,6.777777777777778,1.7777777777777777
2023-04-01,164.51095581054688,2023,6.666666666666667,3.7777777777777777,2.111111111111111,4.111111111111111,6.777777777777778,1.7777777777777777
2023-05-01,167.89682006835938,2023,6.666666666666667,3.7777777777777777,2.111111111111111,4.111111111111111,6.777777777777778,1.7777777777777777
2023-06-01,178.53855895996094,2023,6.666666666666667,3.7777777777777777,2.111111111111111,4.111111111111111,6.777777777777778,1.7777777777777777
2023-07-01,190.80203247070312,2023,6.666666666666667,3.7777777777777777,2.111111111111111,4.111111111111111,6.777777777777778,1.7777777777777777
2023-08-01,193.9248809814453,2023,6.666666666666667,3.7777777777777777,2.111111111111111,4.111111111111111,6.777777777777778,1.7777777777777777
2023-09-01,188.08151245117188,2023,6.666666666666667,3.7777777777777777,2.111111111111111,4.111111111111111,6.777777777777778,1.7777777777777777
2023-10-01,172.4857940673828,2023,6.666666666666667,3.7777777777777777,2.111111111111111,4.111111111111111,6.777777777777778,1.7777777777777777
2023-11-01,172.70420837402344,2023,6.666666666666667,3.7777777777777777,2.111111111111111,4.111111111111111,6.777777777777778,1.7777777777777777
2023-12-01,190.0986785888672,2023,6.666666666666667,3.7777777777777777,2.111111111111111,4.111111111111111,6.777777777777778,1.7777777777777777
2024-01-01,184.53207397460938,2024,6.444444444444445,4.666666666666667,2.4444444444444446,5.0,6.777777777777778,1.8888888888888888
2024-02-01,185.74481201171875,2024,6.444444444444445,4.666666666666667,2.4444444444444446,5.0,6.777777777777778,1.8888888888888888
2024-03-01,178.81565856933594,2024,6.444444444444445,4.666666666666667,2.4444444444444446,5.0,6.777777777777778,1.8888888888888888
2024-04-01,169.23092651367188,2024,6.444444444444445,4.666666666666667,2.4444444444444446,5.0,6.777777777777778,1.8888888888888888
2024-05-01,168.5043487548828,2024,6.444444444444445,4.666666666666667,2.4444444444444446,5.0,6.777777777777778,1.8888888888888888
2024-06-01,193.3800506591797,2024,6.444444444444445,4.666666666666667,2.4444444444444446,5.0,6.777777777777778,1.8888888888888888
2024-07-01,216.02395629882812,2024,6.444444444444445,4.666666666666667,2.4444444444444446,5.0,6.777777777777778,1.8888888888888888
2024-08-01,217.62857055664062,2024,6.444444444444445,4.666666666666667,2.4444444444444446,5.0,6.777777777777778,1.8888888888888888
2024-09-01,222.28077697753906,2024,6.444444444444445,4.666666666666667,2.4444444444444446,5.0,6.777777777777778,1.8888888888888888
2024-10-01,225.71324157714844,2024,6.444444444444445,4.666666666666667,2.4444444444444446,5.0,6.777777777777778,1.8888888888888888
2024-11-01,222.42047119140625,2024,6.444444444444445,4.666666666666667,2.4444444444444446,5.0,6.777777777777778,1.8888888888888888
2024-12-01,239.3268585205078,2024,6.444444444444445,4.666666666666667,2.4444444444444446,5.0,6.777777777777778,1.8888888888888888
2025-01-01,243.5821990966797,2025,5.375,5.5,3.5,3.5,6.75,2.25
2025-02-01,227.75958251953125,2025,5.375,5.5,3.5,3.5,6.75,2.25
